lest1,l_std1,lest2,l_std2,lest3,l_std3,lest4,l_std4
0.10013,0.011663,0.010082,0.0034592,0.011553,0.004081,0.0014438,0.00031577
0.099775,0.011273,0.0099316,0.0034648,0.011328,0.0038824,0.001461,0.00034995
0.09966,0.012011,0.0099003,0.0035119,0.011299,0.0038514,0.0014385,0.00032971
0.099961,0.011686,0.0097449,0.0033796,0.011342,0.0039213,0.0014598,0.00036396
0.099821,0.011648,0.0099155,0.0033529,0.01125,0.0038273,0.0014537,0.00035153
0.099643,0.011834,0.010152,0.0034594,0.011264,0.0039238,0.0014626,0.00037372
0.10017,0.011734,0.0099796,0.00337,0.011399,0.0038847,0.0014524,0.0003551
0.099915,0.011499,0.0099444,0.0034825,0.011484,0.003689,0.0014437,0.00033776
0.099917,0.01156,0.010065,0.0035146,0.011301,0.0037853,0.0014377,0.00032446
0.10013,0.011705,0.010004,0.0033423,0.011364,0.0037472,0.0014614,0.00038197
0.099306,0.011701,0.010101,0.0035353,0.011415,0.0037107,0.0014446,0.00034797
0.10003,0.011754,0.0099541,0.0032395,0.011356,0.003925,0.0014305,0.00034264
0.10072,0.011447,0.010036,0.0034947,0.01127,0.0038329,0.001434,0.00034086
0.1002,0.011427,0.010031,0.0032641,0.011573,0.0040003,0.0014428,0.00034807
0.099521,0.011628,0.01004,0.003526,0.011393,0.0038263,0.0014341,0.00034156
0.10002,0.011331,0.01003,0.0033599,0.011356,0.003777,0.0014362,0.00035302
0.10065,0.012112,0.01002,0.0034133,0.011358,0.0038727,0.0014182,0.00032476
0.10053,0.011233,0.0097028,0.0032567,0.011423,0.0037302,0.0014217,0.0003285
0.099769,0.011154,0.0099385,0.0034996,0.011239,0.003768,0.0014358,0.00036514
0.10034,0.012265,0.0099132,0.0033571,0.011557,0.0038928,0.0014192,0.00032455
0.10037,0.01166,0.010028,0.0034358,0.011502,0.0039366,0.0014093,0.00032058
0.099641,0.011439,0.010107,0.0032589,0.011572,0.0040012,0.0014181,0.00033906
0.10039,0.011347,0.010084,0.0033598,0.011536,0.0037239,0.0014242,0.0003569
0.10036,0.011806,0.0099934,0.0033237,0.011051,0.0036927,0.0014157,0.0003352
0.099976,0.011518,0.0098369,0.0033377,0.011279,0.0039031,0.0014085,0.00034642
0.099836,0.011639,0.0099642,0.0034519,0.011552,0.0038419,0.0014,0.00030723
0.10123,0.011816,0.010103,0.003343,0.011572,0.0039062,0.001422,0.00035848
0.10005,0.011671,0.010018,0.0033957,0.011445,0.0038407,0.001395,0.00031517
0.099991,0.011348,0.010204,0.0034406,0.011582,0.0037682,0.001405,0.00033593
0.099508,0.011706,0.010084,0.003276,0.011419,0.0039677,0.0013979,0.00032094
0.099012,0.01164,0.0099289,0.0033173,0.011582,0.0038998,0.0014053,0.00034171
0.099969,0.011013,0.0099198,0.0033399,0.011253,0.0036363,0.0014021,0.00033393
0.1008,0.011331,0.010022,0.0033282,0.011339,0.0039141,0.0014003,0.00034865
0.099471,0.011467,0.010005,0.0034604,0.011529,0.0038125,0.0013906,0.00033503
0.10011,0.011107,0.0098586,0.003339,0.011389,0.0038075,0.0014071,0.00035473
0.10028,0.011643,0.01,0.0034739,0.01135,0.0036996,0.0013987,0.00034873
0.099936,0.011456,0.0099726,0.0032409,0.011018,0.0038592,0.001389,0.00034036
0.09969,0.011241,0.0098761,0.0033931,0.011332,0.0039424,0.0014107,0.00037643
0.099615,0.012129,0.010099,0.00327,0.011416,0.0037808,0.0013724,0.00030575
0.10041,0.011813,0.0099545,0.0033287,0.011253,0.0037195,0.0013758,0.00031505
0.10018,0.01165,0.010051,0.003368,0.011343,0.003946,0.0013584,0.00027833
0.10004,0.010963,0.0099546,0.0033618,0.011364,0.0037803,0.0013748,0.0003136
0.099758,0.011179,0.01011,0.0033206,0.011391,0.003668,0.0013718,0.00030537
0.10041,0.011168,0.010115,0.0034073,0.011315,0.0037387,0.0013829,0.00033312
0.099984,0.011494,0.01001,0.00336,0.011167,0.0038319,0.0013966,0.00037114
0.1002,0.011692,0.010023,0.0034083,0.01146,0.0036461,0.0013768,0.00032789
0.10021,0.01148,0.010015,0.0034024,0.011077,0.0038038,0.0013608,0.00030199
0.10028,0.01122,0.0099176,0.0033388,0.01145,0.0037198,0.0013565,0.00030221
0.10043,0.011203,0.0099049,0.003339,0.011304,0.0036132,0.001356,0.00030964
0.099714,0.011527,0.010055,0.0033896,0.011316,0.003965,0.0013504,0.00029089
0.099745,0.011461,0.009841,0.003279,0.011487,0.0038491,0.0013795,0.00034946
0.10047,0.011233,0.010003,0.0033289,0.01119,0.0037423,0.0013752,0.00034499
0.099877,0.010868,0.0099463,0.0032761,0.011353,0.0036408,0.0013708,0.00034995
0.099664,0.011169,0.009986,0.003305,0.011384,0.0037355,0.0013525,0.00030645
0.099755,0.011559,0.0098954,0.0031851,0.011223,0.0037656,0.001352,0.0003084
0.099978,0.010917,0.01015,0.0034386,0.011194,0.0036808,0.0013643,0.00034661
0.10006,0.011679,0.0099211,0.0034158,0.011152,0.0038047,0.0013677,0.00034947
0.099565,0.011224,0.010119,0.0034199,0.011235,0.0037783,0.0013418,0.00029777
0.10003,0.01121,0.010062,0.0032305,0.011362,0.0037854,0.0013541,0.00033233
0.099356,0.011381,0.010103,0.0033368,0.011262,0.00377,0.001365,0.00034744
0.10027,0.011321,0.0099506,0.0033281,0.011156,0.0036126,0.0013418,0.00030605
0.099959,0.011053,0.0099267,0.0032877,0.011141,0.0036354,0.0013704,0.00036864
0.10039,0.011426,0.010066,0.0032731,0.011305,0.0037279,0.0013422,0.00031208
0.099807,0.011549,0.0099647,0.0031849,0.011128,0.0038049,0.0013619,0.00036479
0.10036,0.011809,0.010258,0.0034045,0.01128,0.0037254,0.0013539,0.00033664
0.09998,0.011249,0.010028,0.0033375,0.01133,0.0036711,0.0013459,0.000326
0.10008,0.011298,0.0099874,0.0031602,0.011268,0.0037389,0.0013178,0.00027133
0.10045,0.011732,0.010163,0.0033308,0.011223,0.0036899,0.00134,0.00032585
0.099677,0.011282,0.010046,0.0032172,0.011225,0.0035272,0.0013396,0.00031777
0.10007,0.010939,0.0099825,0.0033687,0.011299,0.0036643,0.0013267,0.00030774
0.10004,0.011524,0.01018,0.0033672,0.011225,0.0037657,0.0013612,0.00036479
0.10011,0.010903,0.010087,0.0032219,0.01143,0.0037387,0.0013283,0.00032066
0.099233,0.01144,0.0099613,0.0034226,0.011296,0.0039807,0.0013392,0.0003451
0.099962,0.011094,0.010108,0.0032206,0.011217,0.0037374,0.0013499,0.00035883
0.099744,0.010893,0.010007,0.0033686,0.011402,0.0036317,0.0013346,0.00033776
0.099979,0.011192,0.0098161,0.0034484,0.011322,0.0035992,0.0013329,0.00032806
0.10011,0.01111,0.0098437,0.00334,0.011036,0.0034178,0.0013337,0.0003408
0.099791,0.011352,0.010066,0.0033044,0.011079,0.0035938,0.0013284,0.00033911
0.099547,0.011257,0.010124,0.0032098,0.011352,0.0036942,0.0013354,0.00035189
0.099562,0.010583,0.0098727,0.0031735,0.011349,0.0037905,0.001309,0.00030171
0.10058,0.011098,0.009958,0.0032142,0.011281,0.003764,0.0013185,0.00033
0.1002,0.010825,0.0098656,0.0032712,0.011252,0.0036788,0.0013255,0.00032959
0.10075,0.011354,0.010265,0.0032884,0.011316,0.003616,0.0013251,0.00034461
0.10034,0.010961,0.009952,0.0031675,0.011256,0.0034951,0.001305,0.00030957
0.10043,0.010621,0.010072,0.0033039,0.011145,0.0035706,0.001328,0.00036137
0.09955,0.011079,0.0099755,0.003156,0.01128,0.0036937,0.001319,0.00034148
0.10036,0.010939,0.010091,0.0031938,0.011295,0.0037741,0.0013076,0.00031142
0.10005,0.011064,0.0098568,0.0032672,0.011327,0.0036468,0.0012974,0.00029594
0.099518,0.010892,0.010073,0.0032347,0.011316,0.0035428,0.0012958,0.00029558
0.10005,0.011513,0.0097985,0.003138,0.011118,0.003398,0.0013089,0.00033858
0.10062,0.010984,0.010133,0.0031609,0.011075,0.0036887,0.0012927,0.00029986
0.10003,0.010983,0.0099622,0.0033345,0.011181,0.0036534,0.0012996,0.00031897
0.10042,0.010757,0.010035,0.0032145,0.01138,0.0036596,0.0013078,0.00033857
0.10039,0.010996,0.010034,0.0033627,0.011156,0.0037756,0.0012977,0.0003293
0.10022,0.011234,0.0098034,0.0031727,0.011298,0.0036735,0.0013034,0.00031784
0.099822,0.010994,0.01016,0.003356,0.011456,0.0034355,0.0013103,0.0003482
0.099787,0.011258,0.010063,0.0032517,0.011394,0.0035482,0.0013027,0.00032552
0.099826,0.010906,0.0099468,0.003312,0.010984,0.0034939,0.0013229,0.00036125
0.099687,0.011161,0.010118,0.0031591,0.011335,0.0036108,0.0012717,0.00028129
0.099719,0.010916,0.0099373,0.0032351,0.011392,0.0037297,0.0012943,0.00032758
0.10004,0.011176,0.0099663,0.0033432,0.011253,0.0036769,0.0012819,0.00029992
0.099816,0.01108,0.010156,0.0033379,0.011173,0.0035233,0.0012936,0.00032165
0.10001,0.011265,0.010226,0.0032884,0.011213,0.0036872,0.0012837,0.00031214
0.10003,0.011191,0.0098319,0.0033441,0.011292,0.00378,0.0012797,0.00030773
0.10028,0.011154,0.010126,0.0031546,0.011101,0.0036744,0.0012842,0.0003173
0.10009,0.010668,0.0099581,0.003255,0.011423,0.0035577,0.0012802,0.00032205
0.099732,0.010524,0.010212,0.0032592,0.011083,0.0035656,0.0012727,0.00030723
0.10009,0.011356,0.0099164,0.0031837,0.011327,0.0035483,0.0013059,0.00037104
0.099944,0.010431,0.010106,0.0031914,0.011398,0.0035523,0.0012697,0.00030181
0.099996,0.010981,0.010011,0.0031554,0.011383,0.0037348,0.0012944,0.00034686
0.10042,0.010908,0.010092,0.0033015,0.011035,0.0035804,0.0012857,0.00032749
0.10032,0.010951,0.010039,0.0032078,0.011041,0.0036486,0.0013008,0.00036312
0.10085,0.010736,0.010045,0.0031676,0.011316,0.0036246,0.0012969,0.00036727
0.099539,0.010655,0.0098861,0.0032629,0.011124,0.0035649,0.0012657,0.00029673
0.10068,0.010674,0.010101,0.003264,0.011082,0.0035285,0.0012761,0.0003248
0.099923,0.010684,0.010015,0.003167,0.011287,0.0036502,0.0012746,0.00033294
0.1001,0.010948,0.010135,0.0031188,0.011209,0.0035331,0.0012801,0.00034298
0.10045,0.010714,0.0098394,0.0031863,0.01102,0.0034528,0.0012656,0.00031434
0.099679,0.011042,0.0098762,0.0031743,0.011354,0.0037058,0.0012748,0.00033044
0.099909,0.011089,0.0099882,0.0031537,0.011128,0.0037491,0.0012803,0.00034845
0.10004,0.011076,0.010072,0.0032007,0.011054,0.0035049,0.0012506,0.00030926
0.10015,0.010746,0.010062,0.0032658,0.011179,0.0034809,0.0012444,0.00028682
0.10046,0.010665,0.010043,0.0031568,0.011286,0.0034788,0.0012793,0.00035984
0.10059,0.010876,0.0099918,0.0031858,0.011193,0.0034906,0.0012649,0.00032496
0.10005,0.010659,0.010156,0.0032497,0.011124,0.0036714,0.0012705,0.00035102
0.10036,0.010951,0.010082,0.003271,0.011269,0.0035992,0.0012374,0.00029286
0.099838,0.010813,0.0099907,0.0031948,0.011,0.003381,0.0012757,0.00035746
0.09967,0.010261,0.0098098,0.003318,0.011134,0.0036729,0.0012404,0.00029771
0.099694,0.010887,0.010126,0.0031722,0.01107,0.0035072,0.0012517,0.0003309
0.09987,0.010795,0.0099953,0.0030217,0.011274,0.0035222,0.0012619,0.00033946
0.099774,0.010058,0.010013,0.0032974,0.010977,0.0035763,0.0012407,0.00029087
0.10119,0.011012,0.0099222,0.0030329,0.011279,0.0037649,0.0012474,0.00031294
0.099746,0.010655,0.0098434,0.0032787,0.011031,0.0034823,0.0012506,0.00032812
0.10015,0.010047,0.010014,0.0032876,0.011242,0.0036022,0.0012306,0.00027958
0.099764,0.010392,0.010017,0.0030528,0.011238,0.0034759,0.0012465,0.00031302
0.10026,0.010702,0.009837,0.0032133,0.011365,0.0036246,0.0012393,0.00030342
0.10006,0.010882,0.010005,0.003108,0.011201,0.0036296,0.0012321,0.00029344
0.099434,0.010797,0.0101,0.0032142,0.01109,0.0036202,0.001233,0.000297
0.10018,0.011028,0.010182,0.0031219,0.011168,0.0035205,0.0012396,0.00031823
0.10046,0.010463,0.010023,0.0031026,0.011289,0.0035196,0.0012371,0.00031609
0.09965,0.010965,0.010032,0.003187,0.010938,0.0035065,0.0012644,0.00037441
0.099479,0.0105,0.0099185,0.0031291,0.011017,0.0036205,0.0012296,0.00030382
0.10012,0.010499,0.01014,0.0030699,0.011223,0.0036178,0.0012294,0.00030099
0.1004,0.010972,0.0099725,0.0030938,0.011172,0.0036354,0.0012108,0.0002706
0.099619,0.011008,0.0099314,0.0030587,0.011237,0.0036104,0.0012426,0.00032901
0.1002,0.010802,0.010051,0.0032274,0.011362,0.0035819,0.0012217,0.00030304
0.099966,0.010729,0.01001,0.0031026,0.011228,0.0035088,0.0012409,0.00033771
0.10051,0.010327,0.0099852,0.0030471,0.011199,0.0036589,0.0012212,0.00030603
0.10033,0.01076,0.010031,0.0030363,0.011188,0.0033621,0.0012358,0.00032982
0.099375,0.010825,0.0097383,0.0030972,0.011242,0.003568,0.0012173,0.00029484
0.099792,0.0104,0.010064,0.0032232,0.011118,0.0034213,0.0012284,0.00033811
0.10028,0.010823,0.010087,0.0033071,0.011201,0.0034371,0.0012474,0.00035768
0.099117,0.010291,0.0099728,0.003095,0.011069,0.0034114,0.0012324,0.00033923
0.099966,0.010825,0.0099151,0.003217,0.011043,0.0035587,0.0012095,0.00031518
0.1,0.010173,0.010199,0.0031225,0.011311,0.0034409,0.0012093,0.00029129
0.099891,0.010443,0.0098497,0.0031458,0.011099,0.0034883,0.0012339,0.00034575
0.10088,0.010125,0.0099503,0.0031205,0.011036,0.0035038,0.001228,0.00034299
0.10038,0.010571,0.0099346,0.0030573,0.010819,0.0035053,0.0012131,0.00031948
0.099994,0.010204,0.01001,0.0030027,0.01108,0.0035251,0.0012095,0.00030758
0.09939,0.011013,0.010018,0.0031434,0.011068,0.003405,0.0012261,0.00034117
0.099605,0.010425,0.0098899,0.0031386,0.01115,0.0034576,0.0012292,0.00033942
0.10027,0.010465,0.009963,0.0030126,0.010991,0.0033324,0.0012031,0.00030714
0.09992,0.010443,0.010057,0.0030562,0.011106,0.0035501,0.0012018,0.0003068
0.10031,0.010567,0.0099485,0.0030721,0.011101,0.003405,0.0011915,0.00028762
0.099484,0.0099596,0.0098814,0.0031631,0.010954,0.0034242,0.0012103,0.00031905
0.10024,0.010474,0.010207,0.0031671,0.011051,0.0034665,0.0012078,0.00031705
0.1001,0.010571,0.0099085,0.0030692,0.01098,0.003488,0.0012121,0.00032093
0.099937,0.010068,0.010082,0.0031764,0.011265,0.0035443,0.0012018,0.00032311
0.10027,0.010404,0.0099989,0.0031761,0.011275,0.0034091,0.0012071,0.00032472
0.099681,0.010526,0.0099677,0.0031774,0.011072,0.0034092,0.0011958,0.00030554
0.1003,0.010748,0.0098267,0.0030533,0.011109,0.0035396,0.0011878,0.00029879
0.099651,0.01079,0.0098524,0.0030178,0.011127,0.0035651,0.0012087,0.00033512
0.099442,0.010816,0.010001,0.0031511,0.011326,0.0034483,0.001194,0.00030391
0.10026,0.010599,0.010091,0.0031769,0.01117,0.0034704,0.0011717,0.00026368
0.099758,0.010364,0.010098,0.0030907,0.01107,0.0033824,0.0011969,0.00031162
0.099996,0.010535,0.0098729,0.0031023,0.01108,0.0034032,0.0012011,0.00032313
0.099365,0.010444,0.01011,0.0031639,0.010969,0.0034323,0.0011921,0.00032309
0.10029,0.010982,0.0099724,0.0031365,0.011143,0.0035125,0.0011764,0.00028448
0.10009,0.010177,0.010154,0.0030958,0.011204,0.003401,0.0011674,0.00027525
0.10045,0.01043,0.01015,0.0033084,0.011094,0.0034808,0.0011837,0.00030784
0.09993,0.010384,0.010009,0.0030561,0.010993,0.003496,0.0011791,0.0003142
0.099899,0.010446,0.010151,0.0031211,0.011141,0.0035183,0.0011789,0.00030775
0.10008,0.010525,0.010031,0.0031076,0.011036,0.0034604,0.0011634,0.00026255
0.099707,0.010316,0.0098992,0.0031166,0.011095,0.0035019,0.0011698,0.00028445
0.099858,0.010142,0.010073,0.0031794,0.011172,0.0033569,0.0011849,0.00030983
0.099675,0.010326,0.0099956,0.0030867,0.011057,0.0035234,0.0011781,0.00030127
0.10022,0.010613,0.010014,0.0029915,0.011166,0.0036405,0.0011834,0.00032939
0.10017,0.010266,0.0099673,0.0031183,0.01107,0.0035352,0.0011963,0.00034084
0.099786,0.010572,0.010033,0.0030113,0.011112,0.0033207,0.0011721,0.00029692
0.10016,0.01025,0.010067,0.0029856,0.010948,0.0033806,0.0011752,0.00033307
0.099677,0.010361,0.0098957,0.0031238,0.011004,0.0034956,0.0011902,0.0003262
0.1001,0.01022,0.0099772,0.0031322,0.010875,0.0033843,0.001165,0.00028674
0.10052,0.0099643,0.010168,0.003222,0.011124,0.0032006,0.0011735,0.00032058
0.10012,0.010166,0.0099816,0.0030397,0.011151,0.0034685,0.0011853,0.00032729
0.099942,0.010393,0.010038,0.0031299,0.011246,0.0032593,0.0011645,0.000295
0.099938,0.0098432,0.0099557,0.003093,0.011194,0.0034338,0.0011665,0.00029574
0.099409,0.010237,0.009851,0.0030007,0.011158,0.0034133,0.001162,0.00031356
0.10045,0.010205,0.010077,0.0030919,0.011048,0.0033281,0.0011672,0.00030388
0.10064,0.010237,0.010193,0.0031076,0.011191,0.0033944,0.0011681,0.00030673
0.10109,0.010509,0.010053,0.0031065,0.010934,0.0033728,0.0011808,0.00034326
0.099881,0.010277,0.0098204,0.0030164,0.011055,0.0032819,0.0011613,0.00030731
0.099767,0.01019,0.010039,0.0030623,0.011158,0.0034188,0.0011751,0.00032447
0.099167,0.01018,0.010136,0.003134,0.011133,0.0034562,0.0011545,0.00030024
0.10008,0.01034,0.0099164,0.0029365,0.011056,0.0034245,0.0011522,0.00029441
0.10018,0.010172,0.010168,0.0031755,0.011345,0.0033061,0.001152,0.0003034
0.099853,0.010258,0.0099198,0.0030778,0.011221,0.0033855,0.0011369,0.00026865
0.099902,0.010099,0.010021,0.002912,0.01094,0.00325,0.0011688,0.0003366
0.10012,0.010271,0.010049,0.0030915,0.011182,0.0035123,0.0011473,0.00029315
0.1005,0.010237,0.010092,0.003086,0.010975,0.0033845,0.0011525,0.0003136
0.099847,0.010026,0.0098999,0.0030504,0.010855,0.0033933,0.0011661,0.0003196
0.10007,0.010262,0.0099777,0.0029748,0.011101,0.003426,0.0011606,0.00031703
0.099295,0.010221,0.010023,0.0031914,0.011014,0.0034365,0.0011668,0.00032667
0.099765,0.010354,0.010074,0.0032264,0.011047,0.0033864,0.0011454,0.00029807
0.10045,0.010198,0.0099799,0.0031801,0.010873,0.003279,0.0011538,0.00032226
0.099169,0.010258,0.010088,0.0029496,0.011063,0.0033456,0.0011451,0.00030059
0.099688,0.0099467,0.0098487,0.0030488,0.011175,0.0034238,0.0011481,0.00031367
0.10027,0.010466,0.0099852,0.002963,0.011067,0.0034797,0.0011681,0.00034429
0.099735,0.0098316,0.0099535,0.0029367,0.011005,0.0034051,0.0011447,0.00030058
0.10049,0.010533,0.01,0.0030653,0.011145,0.0033097,0.0011477,0.00032056
0.099556,0.0099089,0.0099979,0.0031235,0.011073,0.0033977,0.0011391,0.00030635
0.099183,0.010237,0.0099253,0.0030601,0.011084,0.0033108,0.00114,0.00030178
0.09977,0.010314,0.010093,0.0031046,0.011217,0.0032976,0.0011314,0.00028662
0.099719,0.010042,0.0099926,0.0030622,0.011039,0.0033378,0.001145,0.00030802
0.099632,0.010088,0.0099024,0.0030449,0.011092,0.0033269,0.0011595,0.00035443
0.099674,0.010258,0.010317,0.0031489,0.011135,0.0033332,0.0011468,0.00032352
0.10029,0.010305,0.0099853,0.0029648,0.01097,0.0034057,0.0011288,0.00028866
0.099604,0.0098958,0.0099665,0.002824,0.010897,0.0034002,0.0011287,0.0002937
0.099764,0.0098527,0.0099331,0.0030333,0.011194,0.0034457,0.0011285,0.00029123
0.099623,0.010255,0.0099812,0.0030226,0.01109,0.0033865,0.0011388,0.00031107
0.099803,0.010195,0.0098978,0.0031085,0.010948,0.003355,0.0011387,0.00030512
0.10034,0.010214,0.010076,0.0030101,0.011233,0.0034705,0.0011333,0.00031655
0.099901,0.010193,0.0099272,0.0031327,0.011233,0.0032783,0.0011509,0.00033374
0.099995,0.010224,0.0099896,0.0030754,0.011021,0.0032472,0.0011362,0.00030913
0.10065,0.0098385,0.010044,0.003103,0.010986,0.0033183,0.0011184,0.00029944
0.099971,0.010471,0.010017,0.0030836,0.011013,0.0032589,0.0011183,0.00030773
0.099761,0.010065,0.010161,0.003125,0.011118,0.0033641,0.0011275,0.00031491
0.1003,0.010409,0.010108,0.0029968,0.011127,0.003256,0.0011346,0.00031887
0.10003,0.010169,0.010143,0.0030726,0.010787,0.0033491,0.0011417,0.00033873
0.10032,0.010007,0.010057,0.0030505,0.011071,0.0035099,0.0011271,0.00030786
0.10022,0.010022,0.010051,0.0029358,0.011018,0.0033884,0.0011176,0.00028485
0.10048,0.009925,0.0098371,0.0029919,0.010993,0.0035101,0.001132,0.00032024
0.099432,0.0098571,0.010027,0.0029184,0.011117,0.0034643,0.001105,0.00026804
0.10012,0.010215,0.01008,0.003106,0.011067,0.0033593,0.0011214,0.00030517
0.099667,0.0099253,0.010009,0.0030784,0.011082,0.0033804,0.001112,0.00031066
0.099778,0.010066,0.010057,0.0030724,0.010895,0.0030985,0.0011263,0.00031759
0.099669,0.01012,0.0099826,0.0030374,0.010897,0.0033493,0.0011303,0.00032057
0.099976,0.010293,0.010032,0.0030772,0.010982,0.0033732,0.0011117,0.00030023
0.099883,0.0098036,0.01013,0.00292,0.01099,0.0034184,0.0011146,0.00030564
0.099685,0.010108,0.0099468,0.0029702,0.010917,0.0033184,0.0011084,0.00030165
0.10071,0.0095583,0.010081,0.0029725,0.010999,0.0031662,0.0011185,0.00030993
0.10012,0.0099218,0.010114,0.0029919,0.011017,0.0032946,0.0011061,0.00031124
0.10101,0.010177,0.010093,0.0030886,0.010932,0.0032378,0.0011152,0.0003113
0.10046,0.010095,0.010049,0.0029938,0.011077,0.0032707,0.0011141,0.0003143
0.099632,0.010183,0.0098983,0.0029557,0.011049,0.0033106,0.0010916,0.00027998
0.099783,0.010146,0.0099014,0.0029575,0.011057,0.0033793,0.001125,0.00032081
0.099873,0.01001,0.0099716,0.0031023,0.010984,0.0032973,0.0011025,0.00030235
0.099967,0.010231,0.0098134,0.0029372,0.011052,0.0034173,0.0011014,0.00030878
0.10045,0.010135,0.0099838,0.0030567,0.011066,0.0032794,0.0011023,0.00032096
0.1002,0.00993,0.0099939,0.0030163,0.010813,0.0033804,0.0011204,0.00031951
0.099435,0.0099804,0.010162,0.0031868,0.011073,0.0035472,0.0010961,0.00029135
0.099554,0.0096503,0.010044,0.0030046,0.01111,0.0033151,0.001103,0.00031237
0.099774,0.010138,0.009893,0.0029774,0.010873,0.0033361,0.0010928,0.00028216
0.10007,0.0098286,0.0099748,0.0030011,0.011038,0.0033713,0.0010988,0.0003024
0.099519,0.009717,0.0099255,0.0029377,0.010969,0.0032815,0.0010765,0.00026703
0.099689,0.010453,0.0099004,0.002921,0.011098,0.0033882,0.0011016,0.00029855
0.10007,0.010103,0.0099608,0.0029266,0.011011,0.0033941,0.0011015,0.00030957
0.10021,0.010228,0.010037,0.0030819,0.010981,0.0032041,0.0010954,0.00029581
0.099885,0.0098632,0.0099509,0.0029949,0.010991,0.0033015,0.0010752,0.00028173
0.099435,0.0095854,0.010004,0.0031309,0.011073,0.003242,0.0010862,0.00028167
0.1001,0.0098683,0.0098989,0.0030543,0.011036,0.0033022,0.0010951,0.00029568
0.099889,0.0094373,0.010165,0.0030596,0.010911,0.0032054,0.001093,0.00029739
0.10043,0.010129,0.010228,0.0030213,0.01099,0.0032631,0.0010889,0.00029968
0.10002,0.010206,0.0099411,0.0030901,0.010928,0.0033424,0.0010788,0.00027606
0.10031,0.0098968,0.010003,0.0028852,0.010988,0.0031618,0.0010837,0.00029156
0.099734,0.010064,0.01014,0.0029846,0.011002,0.0033048,0.0010867,0.00029345
0.099702,0.010074,0.0099294,0.0028014,0.011086,0.0033758,0.0010925,0.00030909
0.099614,0.0096451,0.010097,0.0030474,0.01102,0.0032755,0.0010924,0.00031006
0.099727,0.0098818,0.01012,0.0029741,0.010965,0.0032196,0.0010576,0.00025287
0.099574,0.010113,0.010055,0.0029738,0.01102,0.0033012,0.0010823,0.00031186
0.099738,0.0095827,0.0098474,0.0027415,0.010901,0.0033378,0.0010634,0.00026173
0.10013,0.0097281,0.0099168,0.0030043,0.010901,0.003273,0.0010683,0.00027445
0.099845,0.0094739,0.010067,0.002859,0.010963,0.0033053,0.0010673,0.00027058
0.10011,0.0099439,0.0099358,0.0028979,0.01094,0.0032963,0.0010761,0.00028837
0.10034,0.010423,0.009998,0.0030905,0.010779,0.0031866,0.0010671,0.00027306
0.10021,0.009604,0.0099467,0.0029877,0.010957,0.003251,0.0010641,0.00026978
0.10039,0.010103,0.0099507,0.0028944,0.010935,0.0030665,0.0010768,0.00029629
0.10005,0.0095477,0.010025,0.0029665,0.011016,0.0032791,0.0010748,0.00029135
0.099376,0.0097368,0.0099115,0.0029522,0.010751,0.0032837,0.0010619,0.00027756
0.10028,0.010452,0.010094,0.003107,0.01105,0.0033047,0.0011031,0.0003431
0.1004,0.0098089,0.0099205,0.00295,0.01075,0.0031906,0.0010687,0.00028639
0.10044,0.0096573,0.010115,0.0029701,0.010788,0.0031804,0.0010608,0.00027618
0.099951,0.010064,0.010101,0.0030734,0.010931,0.0032235,0.0010852,0.0003255
0.099921,0.009896,0.010048,0.002861,0.010811,0.0032037,0.0010656,0.00028555
0.10016,0.0097933,0.010031,0.0030709,0.010987,0.0032416,0.0010606,0.00028307
0.10064,0.010069,0.010095,0.0029843,0.011009,0.0031763,0.0010693,0.00029952
0.099818,0.0097059,0.010035,0.0029549,0.010913,0.0032556,0.0010683,0.00030553
0.10041,0.0097453,0.0098528,0.0029807,0.011067,0.0031943,0.0010624,0.00029562
0.10005,0.0098746,0.01001,0.0029899,0.011142,0.0032469,0.0010623,0.00030609
0.099839,0.0097968,0.010074,0.0029125,0.010821,0.0032359,0.0010603,0.00028191
0.099739,0.0098917,0.0099466,0.0029091,0.010991,0.0032343,0.0010651,0.00029296
0.099716,0.010003,0.0099786,0.0030191,0.010922,0.0030734,0.0010592,0.00029895
0.10039,0.009819,0.010009,0.003025,0.01105,0.0032122,0.0010621,0.00030683
0.10031,0.0096189,0.010053,0.0028616,0.011063,0.0033452,0.0010601,0.00029272
0.099919,0.0095659,0.0097822,0.0029695,0.011104,0.003294,0.001062,0.00029945
0.099798,0.0097105,0.010015,0.0029705,0.010977,0.0032778,0.0010532,0.00028879
0.10025,0.0093613,0.0099971,0.0029274,0.010786,0.0031324,0.0010531,0.00028
0.10014,0.0096155,0.010011,0.0029592,0.01099,0.0031255,0.001056,0.00029792
0.099917,0.0098751,0.0099094,0.0028924,0.011095,0.0031811,0.0010627,0.00030752
0.10012,0.010027,0.0098295,0.0029337,0.011127,0.0032174,0.0010539,0.00029103
0.099924,0.0096385,0.0099124,0.0029277,0.010919,0.0032823,0.0010462,0.00028797
0.099774,0.0096156,0.010026,0.0028836,0.010968,0.0033433,0.0010577,0.00029179
0.099915,0.0098461,0.009927,0.002968,0.010821,0.0032073,0.0010461,0.00027702
0.10042,0.0096556,0.0099856,0.0029556,0.010941,0.0032605,0.0010576,0.00032645
0.099439,0.0097547,0.010033,0.0029957,0.010983,0.0031311,0.0010326,0.0002663
0.099817,0.0098012,0.010021,0.0029762,0.011043,0.0032553,0.0010594,0.00031605
